0.523599 0 0.000000 0.367208 0.350668815671 -4.519502e-06 2.315604e+03
0.523599 1 0.367208 0.522315 0.326483449431 9.529809e-06 2.312524e+03
0.523599 2 0.522315 0.643501 0.302300383777 -1.882997e-05 2.300513e+03
0.523599 3 0.643501 0.747584 0.278114288178 2.625169e-06 2.316092e+03
0.523599 4 0.747584 0.841069 0.253932315473 -2.901613e-06 2.308074e+03
0.523599 5 0.841069 0.927295 0.229747841510 -6.692930e-06 2.324280e+03
0.523599 6 0.927295 1.008260 0.205563147030 -1.874516e-06 2.323233e+03
0.523599 7 1.008260 1.085278 0.181664408535 -9.116471e-06 2.309428e+03
0.523599 8 1.085278 1.159279 0.161206388635 -7.044418e-06 2.296560e+03
0.523599 9 1.159279 1.230959 0.143703674176 3.286451e-06 2.531200e+03
0.523599 10 1.230959 1.300864 0.127746078294 -1.312478e-05 2.303653e+03
0.523599 11 1.300864 1.369438 0.112867690951 -2.378029e-05 2.303123e+03
0.523599 12 1.369438 1.437065 0.098831404535 -4.730112e-06 2.308680e+03
0.523599 13 1.437065 1.504080 0.085503633464 -6.761955e-06 2.309735e+03
0.523599 14 1.504080 1.570796 0.072811785733 1.920164e-05 2.288213e+03
0.523599 15 1.570796 1.637512 0.060719895157 1.353119e-05 2.291237e+03
0.523599 16 1.637512 1.704528 0.049228145856 8.019411e-06 2.302213e+03
0.523599 17 1.704528 1.772154 0.038371443532 -1.664270e-05 2.284302e+03
0.523599 18 1.772154 1.840729 0.028223214107 2.335389e-05 2.411765e+03
0.523599 19 1.840729 1.910633 0.018918124635 3.402935e-05 2.534263e+03
0.523599 20 1.910633 1.982313 0.010692004869 -1.596516e-05 2.298250e+03
0.523599 21 1.982313 2.056314 0.004010257276 2.864372e-05 2.287700e+03
0.523599 22 2.056314 2.133333 0.000283860287 1.245639e-04 2.257150e+03
0.523599 23 2.133333 2.214297 -0.000000000000 0.000000e+00 2.268556e+03
0.523599 24 2.214297 2.300524 -0.000000000000 0.000000e+00 2.273400e+03
0.523599 25 2.300524 2.394008 -0.000000000000 0.000000e+00 2.265055e+03
0.523599 26 2.394008 2.498092 -0.000000000000 0.000000e+00 2.271446e+03
0.523599 27 2.498092 2.619278 -0.000000000000 0.000000e+00 2.273369e+03
0.523599 28 2.619278 2.774385 -0.000000000000 0.000000e+00 2.271620e+03
0.523599 29 2.774385 3.141593 -0.000000000000 0.000000e+00 2.264596e+03
