                 0.0                 -0.0
                 1.0                 -0.0
                 2.0                 -0.0
                 3.0                 -0.0
                 4.0                 -0.0
                 5.0                 -0.0
                 6.0                 -0.0
                 7.0                 -0.0
                 8.0         5.376727e-06
                 9.0       0.000158917601
                10.0         0.0006105397
                11.0       0.001421693163
                12.0       0.002616880132
                13.0        0.00408164936
                14.0        0.00571042795
                15.0       0.007455866287
                16.0       0.009288943738
                17.0       0.011189924355
                18.0       0.013144934972
                19.0       0.015142933297
                20.0       0.017175529729
                21.0       0.019235939313
                22.0        0.02131844195
                23.0       0.023419644264
                24.0        0.02553561265
                25.0       0.027662223387
                26.0       0.029796652573
                27.0       0.031936997177
                28.0        0.03408086892
                29.0       0.036226207904
                30.0       0.038371443532
                31.0       0.040514615091
                32.0       0.042654037907
                33.0       0.044789111651
                34.0       0.046917648722
                35.0       0.049038804083
                36.0       0.051151899685
                37.0         0.0532549927
                38.0       0.055346930821
                39.0       0.057427546234
                40.0       0.059495448283
                41.0       0.061549432542
                42.0       0.063588736896
                43.0       0.065613212205
                44.0       0.067621652845
                45.0       0.069611516844
                46.0       0.071584112709
                47.0       0.073539146349
                48.0       0.075473369636
                49.0       0.077388947116
                50.0       0.079282649391
                51.0       0.081154962659
                52.0       0.083004804387
                53.0       0.084832466806
                54.0       0.086635919362
                55.0       0.088416884776
                56.0       0.090171063647
                57.0       0.091900302838
                58.0       0.093603421042
                59.0       0.095280049067
                60.0        0.09692925909
                61.0       0.098551386683
                62.0       0.100146348613
                63.0       0.101709880918
                64.0       0.103244875278
                65.0       0.104750187327
                66.0       0.106226760856
                67.0       0.107670614595
                68.0       0.109083573987
                69.0       0.110464440696
                70.0       0.111813689527
                71.0       0.113130911125
                72.0       0.114413154688
                73.0       0.115663685151
                74.0       0.116880033267
                75.0       0.118061383906
                76.0       0.119209057454
                77.0       0.120320506767
                78.0       0.121397635653
                79.0        0.12243759376
                80.0       0.123442385194
                81.0       0.124411004006
                82.0       0.125342799047
                83.0       0.126237484067
                84.0       0.127095232125
                85.0       0.127914214861
                86.0         0.1286967901
                87.0       0.129440072588
                88.0        0.13014644114
                89.0       0.130814457831
                90.0       0.131442304452
