0.750492 0 0.000000 0.261799 0.153911108912 4.050716e-05 2.314927e+03
0.750492 1 0.261799 0.523599 0.420490683494 -3.144826e-05 2.326995e+03
0.750492 2 0.523599 0.785398 0.574404576210 -1.908918e-05 2.334871e+03
0.750492 3 0.785398 1.047198 0.594968814537 -7.957140e-06 2.344434e+03
0.750492 4 1.047198 1.308997 0.545174003207 3.060315e-05 2.333059e+03
0.750492 5 1.308997 1.570796 0.430643934894 -3.324732e-05 2.326666e+03
0.750492 6 1.570796 1.832596 0.276740442630 -1.418820e-05 2.313173e+03
0.750492 7 1.832596 2.094395 0.124685260236 1.531533e-05 2.305888e+03
0.750492 8 2.094395 2.356194 0.020566374379 -1.114078e-04 2.302468e+03
0.750492 9 2.356194 2.617994 -0.000000000000 0.000000e+00 2.295808e+03
0.750492 10 2.617994 2.879793 -0.000000000000 0.000000e+00 2.310439e+03
0.750492 11 2.879793 3.141593 -0.000000000000 0.000000e+00 2.301293e+03
