0.296706 0 0.000000 0.261799 0.201250931601 8.557808e-06 2.395718e+03
0.296706 1 0.261799 0.523599 0.549829334371 2.400641e-07 2.411936e+03
0.296706 2 0.523599 0.785398 0.751081108307 7.885323e-06 2.393071e+03
0.296706 3 0.785398 1.047198 0.751082874867 -4.570898e-05 2.405056e+03
0.296706 4 1.047198 1.308997 0.550143489782 -1.311370e-05 2.388389e+03
0.296706 5 1.308997 1.570796 0.269576915776 6.918049e-07 2.380736e+03
0.296706 6 1.570796 1.832596 0.068323793282 -6.166177e-05 2.377840e+03
0.296706 7 1.832596 2.094395 0.000313024039 3.064642e-04 2.375429e+03
0.296706 8 2.094395 2.356194 -0.000000000000 0.000000e+00 2.370753e+03
0.296706 9 2.356194 2.617994 -0.000000000000 0.000000e+00 2.366457e+03
0.296706 10 2.617994 2.879793 -0.000000000000 0.000000e+00 2.363693e+03
0.296706 11 2.879793 3.141593 -0.000000000000 0.000000e+00 2.285470e+03
