1.518436 0 0.000000 0.174533 0.006466987633 1.595354e-06 2.328942e+03
1.518436 1 0.174533 0.349066 0.031701198340 -2.311448e-05 2.355086e+03
1.518436 2 0.349066 0.523599 0.074156934034 5.162691e-05 2.328691e+03
1.518436 3 0.523599 0.698132 0.128719759626 -5.494587e-06 2.338586e+03
1.518436 4 0.698132 0.872665 0.188809685789 -1.533109e-05 2.310827e+03
1.518436 5 0.872665 1.047198 0.247176646971 5.419862e-06 2.329594e+03
1.518436 6 1.047198 1.221730 0.296781257923 6.765392e-06 2.356345e+03
1.518436 7 1.221730 1.396263 0.331642304172 -1.343462e-05 2.362725e+03
1.518436 8 1.396263 1.570796 0.347552945237 2.480103e-06 2.319450e+03
1.518436 9 1.570796 1.745329 0.342594100168 2.298321e-05 2.324295e+03
1.518436 10 1.745329 1.919862 0.317365828459 -2.035827e-05 2.324159e+03
1.518436 11 1.919862 2.094395 0.274910064059 -1.680380e-05 2.336821e+03
1.518436 12 2.094395 2.268928 0.220347800624 2.212188e-05 2.320806e+03
1.518436 13 2.268928 2.443461 0.160257489716 -4.949332e-05 2.369392e+03
1.518436 14 2.443461 2.617994 0.101890915685 -1.207398e-06 2.321453e+03
1.518436 15 2.617994 2.792527 0.052285759022 -2.389980e-05 2.322020e+03
1.518436 16 2.792527 2.967060 0.017425646586 4.971443e-06 2.311322e+03
1.518436 17 2.967060 3.141593 0.001509182760 1.110241e-04 2.252078e+03
