0.331613 0 0.000000 0.174533 0.089569794225 4.921172e-06 2.281662e+03
0.331613 1 0.174533 0.349066 0.257905640686 -4.351190e-06 2.304747e+03
0.331613 2 0.349066 0.523599 0.395132981919 3.515765e-06 2.300651e+03
0.331613 3 0.523599 0.698132 0.484704615911 -1.175199e-05 2.296382e+03
0.331613 4 0.698132 0.872665 0.515809374295 -5.217315e-06 2.283233e+03
0.331613 5 0.872665 1.047198 0.484704928759 -1.045957e-05 2.518658e+03
0.331613 6 1.047198 1.221730 0.395133281148 -6.011150e-06 2.304347e+03
0.331613 7 1.221730 1.396263 0.270864873312 -6.290913e-06 2.289719e+03
0.331613 8 1.396263 1.570796 0.162187594927 -2.758444e-05 2.269462e+03
0.331613 9 1.570796 1.745329 0.072616516581 -5.693408e-05 2.262399e+03
0.331613 10 1.745329 1.919862 0.012962257277 9.592644e-05 2.257175e+03
0.331613 11 1.919862 2.094395 -0.000000000000 0.000000e+00 2.257022e+03
0.331613 12 2.094395 2.268928 -0.000000000000 0.000000e+00 2.239916e+03
0.331613 13 2.268928 2.443461 -0.000000000000 0.000000e+00 2.480400e+03
0.331613 14 2.443461 2.617994 -0.000000000000 0.000000e+00 2.377859e+03
0.331613 15 2.617994 2.792527 -0.000000000000 0.000000e+00 2.300328e+03
0.331613 16 2.792527 2.967060 -0.000000000000 0.000000e+00 2.420568e+03
0.331613 17 2.967060 3.141593 -0.000000000000 0.000000e+00 2.256908e+03
