                 0.0                 -0.0
                 1.0                 -0.0
                 2.0                 -0.0
                 3.0                 -0.0
                 4.0                 -0.0
                 5.0                 -0.0
                 6.0                 -0.0
                 7.0                 -0.0
                 8.0                 -0.0
                 9.0                 -0.0
                10.0                 -0.0
                11.0                 -0.0
                12.0                 -0.0
                13.0                 -0.0
                14.0                 -0.0
                15.0                 -0.0
                16.0                 -0.0
                17.0                 -0.0
                18.0                 -0.0
                19.0                 -0.0
                20.0                 -0.0
                21.0                 -0.0
                22.0                 -0.0
                23.0                 -0.0
                24.0                 -0.0
                25.0                 -0.0
                26.0                 -0.0
                27.0                 -0.0
                28.0                 -0.0
                29.0                 -0.0
                30.0                 -0.0
                31.0                 -0.0
                32.0                 -0.0
                33.0                 -0.0
                34.0                 -0.0
                35.0                 -0.0
                36.0                 -0.0
                37.0                 -0.0
                38.0                 -0.0
                39.0                 -0.0
                40.0                  0.0
                41.0        3.2765357e-05
                42.0       0.000183375082
                43.0       0.000499928314
                44.0       0.001015477313
                45.0       0.001755693831
                46.0       0.002741189246
                47.0       0.003989908504
                48.0        0.00551650041
                49.0       0.007333225552
                50.0       0.009451921621
                51.0       0.011854618216
                52.0       0.014477138079
                53.0       0.017286252267
                54.0       0.020259417453
                55.0       0.023380580706
                56.0       0.026634742621
                57.0       0.030011346231
                58.0       0.033500953023
                59.0       0.037093840936
                60.0       0.040783114217
                61.0       0.044561138187
                62.0       0.048423305425
                63.0       0.052362912353
                64.0       0.056373416997
                65.0       0.060452111277
                66.0       0.064593934819
                67.0       0.068794789658
                68.0       0.073051119024
                69.0       0.077357065321
                70.0       0.081709373227
                71.0       0.086108070213
                72.0       0.090546931605
                73.0       0.095022885385
                74.0       0.099536102161
                75.0       0.104079520469
                76.0       0.108653273069
                77.0       0.113253743909
                78.0       0.117880705066
                79.0        0.12252786551
                80.0       0.127197978122
                81.0       0.131881114133
                82.0       0.136581392155
                83.0       0.141299020183
                84.0        0.14602490651
                85.0       0.150760694854
                86.0       0.155505723666
                87.0       0.160257489716
                88.0       0.165013977521
                89.0       0.169773429481
                90.0       0.174531896159
