#The fit is: heating rate = A * (0.5-arctan((t-t_0)/sigma)/pi)^alpha
#[1] tau [ms]
#[2] specific entropy [k_B/baryon]
#[3] electron fraction
#[4] A [erg/s/g day^alpha]
#[5] alpha
#[6] t_0 [s]
#[7] sigma [s]
#      1           2           3           4           5           6           7
  5.0000e-01  4.9619e+00  4.0000e-02  1.5991e+12  1.3740e+00  7.3211e-01  8.6500e-02
  5.0000e-01  4.9619e+00  6.0000e-02  1.7367e+12  1.3745e+00  6.1367e-01  7.9943e-02
  5.0000e-01  4.9619e+00  8.0000e-02  1.7580e+12  1.3749e+00  5.4092e-01  7.9942e-02
  5.0000e-01  4.9619e+00  1.0000e-01  1.8472e+12  1.3736e+00  4.8304e-01  7.7365e-02
  5.0000e-01  4.9619e+00  1.2000e-01  1.9539e+12  1.3717e+00  4.2983e-01  7.5950e-02
  5.0000e-01  4.9619e+00  1.4000e-01  2.2098e+12  1.3644e+00  3.7370e-01  7.0095e-02
  5.0000e-01  4.9619e+00  1.6000e-01  2.8330e+12  1.3439e+00  3.2365e-01  5.8044e-02
  5.0000e-01  4.9619e+00  1.8000e-01  3.9175e+12  1.3095e+00  2.7938e-01  4.5879e-02
  5.0000e-01  4.9619e+00  2.0000e-01  5.1590e+12  1.2716e+00  2.3372e-01  3.9283e-02
  5.0000e-01  4.9619e+00  2.2000e-01  5.0267e+12  1.2290e+00  2.0526e-01  4.3634e-02
  5.0000e-01  4.9619e+00  2.4000e-01  9.4307e+11  1.2819e+00  2.5567e-01  1.0469e-01
  5.0000e-01  4.9619e+00  2.6000e-01  7.4629e+11  1.3616e+00  1.2764e-01  1.2129e-01
  5.0000e-01  4.9619e+00  2.8000e-01  1.6040e+12  1.3323e+00  7.6601e-02  9.2546e-02
  5.0000e-01  4.9619e+00  3.0000e-01  1.9201e+12  1.2986e+00  8.0626e-02  1.0006e-01
  5.0000e-01  4.9619e+00  3.2000e-01  1.5716e+12  1.3044e+00  7.5204e-02  1.1943e-01
  5.0000e-01  4.9619e+00  3.4000e-01  1.1904e+12  1.2888e+00  1.0321e-01  1.5943e-01
  5.0000e-01  4.9619e+00  3.6000e-01  7.0674e+11  1.2438e+00  2.9843e-01  2.9612e-01
  5.0000e-01  4.9619e+00  3.8000e-01  1.6129e+12  1.5469e+00  -2.7909e+00  1.0397e-01
  5.0000e-01  4.9619e+00  4.0000e-01  6.3273e+08  1.5725e+00  -5.2950e+00  1.1043e+01
  5.0000e-01  4.9619e+00  4.2000e-01  1.3641e+09  1.0812e+00  9.0058e+01  3.8355e+01
  5.0000e-01  4.9619e+00  4.4000e-01  1.0256e+09  7.1062e-01  7.9140e+01  2.0689e+01
  5.0000e-01  4.9619e+00  4.6000e-01  4.7594e+08  1.1546e+00  -5.3800e+02  3.6958e-01
  5.0000e-01  4.9619e+00  4.8000e-01  3.5354e+10  5.6876e-01  -2.3875e+03  1.8563e+00
  5.0000e-01  4.9619e+00  5.0000e-01  1.3819e+12  9.2572e-01  -6.5141e-03  2.4651e-02
  5.0000e-01  4.9619e+00  5.2000e-01  2.7733e+11  8.6889e-01  3.5727e-01  9.3319e-02
  5.0000e-01  4.9619e+00  5.4000e-01  2.2487e+11  9.8938e-01  2.2070e-01  1.0622e-01
  5.0000e-01  4.9619e+00  5.6000e-01  1.7155e+11  1.0975e+00  2.0273e-01  1.1655e-01
  5.0000e-01  4.9619e+00  5.8000e-01  1.0757e+11  1.2357e+00  1.8807e-01  1.4203e-01
  5.0000e-01  4.9619e+00  6.0000e-01  5.6267e+10  1.3795e+00  1.5789e-01  1.7160e-01
  5.0000e-01  6.0619e+00  1.0000e-02  8.4343e+11  1.3579e+00  1.5174e+00  1.4759e-01
  5.0000e-01  6.0619e+00  2.0000e-02  1.0802e+12  1.3671e+00  1.1221e+00  1.2248e-01
  5.0000e-01  6.0619e+00  4.0000e-02  1.3523e+12  1.3727e+00  8.2732e-01  1.0274e-01
  5.0000e-01  6.0619e+00  6.0000e-02  1.4826e+12  1.3750e+00  6.9160e-01  9.5362e-02
  5.0000e-01  6.0619e+00  8.0000e-02  1.5707e+12  1.3763e+00  5.9940e-01  9.1122e-02
  5.0000e-01  6.0619e+00  1.0000e-01  1.6491e+12  1.3759e+00  5.3145e-01  8.8014e-02
  5.0000e-01  6.0619e+00  1.2000e-01  1.6823e+12  1.3771e+00  4.7152e-01  8.8234e-02
  5.0000e-01  6.0619e+00  1.4000e-01  1.7604e+12  1.3734e+00  4.0925e-01  8.5134e-02
  5.0000e-01  6.0619e+00  1.6000e-01  2.1170e+12  1.3557e+00  3.5062e-01  7.1963e-02
  5.0000e-01  6.0619e+00  1.8000e-01  2.9373e+12  1.3189e+00  3.0178e-01  5.5579e-02
  5.0000e-01  6.0619e+00  2.0000e-01  3.9674e+12  1.2771e+00  2.5435e-01  4.7256e-02
  5.0000e-01  6.0619e+00  2.2000e-01  4.5539e+12  1.2322e+00  2.1460e-01  4.7785e-02
  5.0000e-01  6.0619e+00  2.4000e-01  1.3767e+12  1.2614e+00  2.2977e-01  9.5953e-02
  5.0000e-01  6.0619e+00  2.6000e-01  8.9553e+11  1.3507e+00  1.1986e-01  1.1665e-01
  5.0000e-01  6.0619e+00  2.8000e-01  1.9555e+12  1.3348e+00  6.3371e-02  8.1601e-02
  5.0000e-01  6.0619e+00  3.0000e-01  2.0306e+12  1.3131e+00  6.6063e-02  9.1073e-02
  5.0000e-01  6.0619e+00  3.2000e-01  1.4871e+12  1.3101e+00  7.6639e-02  1.1956e-01
  5.0000e-01  6.0619e+00  3.4000e-01  1.1564e+12  1.2860e+00  1.1408e-01  1.6211e-01
  5.0000e-01  6.0619e+00  3.6000e-01  7.4442e+11  1.2327e+00  3.2633e-01  2.9756e-01
  5.0000e-01  6.0619e+00  3.8000e-01  1.7201e+12  1.5085e+00  -2.3782e+00  1.0521e-01
  5.0000e-01  6.0619e+00  4.0000e-01  5.2266e+08  1.5581e+00  -2.9172e+00  1.2484e+01
  5.0000e-01  6.0619e+00  4.2000e-01  2.0026e+09  1.0430e+00  9.0072e+01  3.4211e+01
  5.0000e-01  6.0619e+00  4.4000e-01  7.9066e+08  6.3724e-01  3.4865e+01  2.2523e+01
  5.0000e-01  6.0619e+00  4.6000e-01  1.1753e+08  1.0789e+00  -5.1682e+02  1.5113e+00
  5.0000e-01  6.0619e+00  4.8000e-01  3.4438e+10  5.8429e-01  -1.9222e+03  1.2798e+00
  5.0000e-01  6.0619e+00  5.0000e-01  1.4330e+12  9.2208e-01  -6.9593e-02  2.3889e-02
  5.0000e-01  6.0619e+00  5.2000e-01  2.8003e+11  8.5675e-01  4.1092e-01  8.3464e-02
  5.0000e-01  6.0619e+00  5.4000e-01  2.0356e+11  9.2564e-01  2.8813e-01  1.1299e-01
  5.0000e-01  6.0619e+00  5.6000e-01  1.9409e+11  1.0224e+00  2.0628e-01  1.1060e-01
  5.0000e-01  6.0619e+00  5.8000e-01  1.6652e+11  1.1230e+00  1.8266e-01  1.1876e-01
  5.0000e-01  6.0619e+00  6.0000e-01  1.2483e+11  1.2250e+00  1.7212e-01  1.3589e-01
  5.0000e-01  7.4057e+00  1.0000e-02  5.0436e+11  1.3618e+00  2.3929e+00  1.9641e-01
  5.0000e-01  7.4057e+00  2.0000e-02  7.3562e+11  1.3646e+00  1.6359e+00  1.5270e-01
  5.0000e-01  7.4057e+00  4.0000e-02  9.5466e+11  1.3711e+00  1.1578e+00  1.2874e-01
  5.0000e-01  7.4057e+00  6.0000e-02  1.0576e+12  1.3753e+00  9.4543e-01  1.2024e-01
  5.0000e-01  7.4057e+00  8.0000e-02  1.1197e+12  1.3787e+00  8.0075e-01  1.1472e-01
  5.0000e-01  7.4057e+00  1.0000e-01  1.1852e+12  1.3781e+00  7.0060e-01  1.0937e-01
  5.0000e-01  7.4057e+00  1.2000e-01  1.1553e+12  1.3814e+00  6.1573e-01  1.1306e-01
  5.0000e-01  7.4057e+00  1.4000e-01  1.1937e+12  1.3833e+00  5.0438e-01  1.0931e-01
  5.0000e-01  7.4057e+00  1.6000e-01  1.6582e+12  1.3582e+00  4.0612e-01  8.3518e-02
  5.0000e-01  7.4057e+00  1.8000e-01  2.7086e+12  1.3111e+00  3.4058e-01  6.0081e-02
  5.0000e-01  7.4057e+00  2.0000e-01  3.8178e+12  1.2742e+00  2.7878e-01  5.0789e-02
  5.0000e-01  7.4057e+00  2.2000e-01  4.7662e+12  1.2451e+00  2.1209e-01  4.8126e-02
  5.0000e-01  7.4057e+00  2.4000e-01  2.7043e+12  1.2494e+00  1.7357e-01  7.1615e-02
  5.0000e-01  7.4057e+00  2.6000e-01  1.0364e+12  1.3428e+00  1.1423e-01  1.1247e-01
  5.0000e-01  7.4057e+00  2.8000e-01  2.1651e+12  1.3378e+00  5.7230e-02  7.5596e-02
  5.0000e-01  7.4057e+00  3.0000e-01  2.0997e+12  1.3227e+00  5.8598e-02  8.5157e-02
  5.0000e-01  7.4057e+00  3.2000e-01  1.4580e+12  1.3103e+00  7.9105e-02  1.1993e-01
  5.0000e-01  7.4057e+00  3.4000e-01  1.1768e+12  1.2827e+00  1.1825e-01  1.6131e-01
  5.0000e-01  7.4057e+00  3.6000e-01  7.7822e+11  1.2219e+00  3.5693e-01  3.0231e-01
  5.0000e-01  7.4057e+00  3.8000e-01  1.8391e+12  1.4642e+00  -1.8927e+00  1.0577e-01
  5.0000e-01  7.4057e+00  4.0000e-01  4.4220e+08  1.5441e+00  -3.2416e-01  1.3857e+01
  5.0000e-01  7.4057e+00  4.2000e-01  3.3075e+09  9.8578e-01  8.6027e+01  3.0549e+01
  5.0000e-01  7.4057e+00  4.4000e-01  2.7179e+09  7.0264e-01  -4.2654e+01  1.1144e+00
  5.0000e-01  7.4057e+00  4.6000e-01  9.5140e+07  1.0015e+00  -4.8738e+02  2.0308e+00
  5.0000e-01  7.4057e+00  4.8000e-01  2.1263e+10  6.0821e-01  -1.5026e+03  1.6499e+00
  5.0000e-01  7.4057e+00  5.0000e-01  1.6017e+12  9.2241e-01  -2.1577e-01  2.1271e-02
  5.0000e-01  7.4057e+00  5.2000e-01  2.6009e+11  8.6326e-01  4.4966e-01  7.7635e-02
  5.0000e-01  7.4057e+00  5.4000e-01  1.9379e+11  8.8770e-01  3.6707e-01  1.0346e-01
  5.0000e-01  7.4057e+00  5.6000e-01  1.6337e+11  9.5078e-01  2.7337e-01  1.1927e-01
  5.0000e-01  7.4057e+00  5.8000e-01  1.6180e+11  1.0256e+00  2.0452e-01  1.1556e-01
  5.0000e-01  7.4057e+00  6.0000e-01  1.5045e+11  1.1029e+00  1.8061e-01  1.1789e-01
  5.0000e-01  9.0474e+00  1.0000e-02  5.7696e+09  1.7177e+00  4.9079e+00  3.4968e+00
  5.0000e-01  9.0474e+00  2.0000e-02  1.7467e+10  1.6404e+00  3.8357e+00  1.1512e+00
  5.0000e-01  9.0474e+00  4.0000e-02  1.7664e+11  1.4630e+00  2.4111e+00  3.5063e-01
  5.0000e-01  9.0474e+00  6.0000e-02  3.3310e+11  1.4264e+00  1.7648e+00  2.3577e-01
  5.0000e-01  9.0474e+00  8.0000e-02  4.4315e+11  1.4168e+00  1.3577e+00  1.9278e-01
  5.0000e-01  9.0474e+00  1.0000e-01  5.7924e+11  1.4038e+00  1.0960e+00  1.6319e-01
  5.0000e-01  9.0474e+00  1.2000e-01  6.6705e+11  1.3993e+00  8.7920e-01  1.5231e-01
  5.0000e-01  9.0474e+00  1.4000e-01  8.4033e+11  1.3924e+00  6.4557e-01  1.3048e-01
  5.0000e-01  9.0474e+00  1.6000e-01  1.5103e+12  1.3501e+00  4.8558e-01  8.9243e-02
  5.0000e-01  9.0474e+00  1.8000e-01  2.6870e+12  1.3008e+00  3.8931e-01  6.2802e-02
  5.0000e-01  9.0474e+00  2.0000e-01  3.6963e+12  1.2721e+00  3.0685e-01  5.3832e-02
  5.0000e-01  9.0474e+00  2.2000e-01  4.5239e+12  1.2518e+00  2.2525e-01  5.0896e-02
  5.0000e-01  9.0474e+00  2.4000e-01  3.4919e+12  1.2482e+00  1.6127e-01  6.3014e-02
  5.0000e-01  9.0474e+00  2.6000e-01  1.0345e+12  1.3396e+00  1.1819e-01  1.1413e-01
  5.0000e-01  9.0474e+00  2.8000e-01  2.0030e+12  1.3406e+00  5.9229e-02  7.8360e-02
  5.0000e-01  9.0474e+00  3.0000e-01  2.0332e+12  1.3254e+00  5.8804e-02  8.5294e-02
  5.0000e-01  9.0474e+00  3.2000e-01  1.5279e+12  1.3067e+00  7.9404e-02  1.1680e-01
  5.0000e-01  9.0474e+00  3.4000e-01  1.2446e+12  1.2768e+00  1.2063e-01  1.5856e-01
  5.0000e-01  9.0474e+00  3.6000e-01  8.2446e+11  1.2092e+00  3.9294e-01  3.0757e-01
  5.0000e-01  9.0474e+00  3.8000e-01  1.7786e+12  1.4178e+00  -1.3962e+00  1.1240e-01
  5.0000e-01  9.0474e+00  4.0000e-01  3.8436e+08  1.5310e+00  1.9715e+00  1.5458e+01
  5.0000e-01  9.0474e+00  4.2000e-01  4.9707e+09  9.0617e-01  6.6718e+01  3.3852e+01
  5.0000e-01  9.0474e+00  4.4000e-01  1.3678e+09  7.9361e-01  -1.0976e+02  1.4220e+00
  5.0000e-01  9.0474e+00  4.6000e-01  1.4472e+08  9.1054e-01  -4.5775e+02  1.4022e+00
  5.0000e-01  9.0474e+00  4.8000e-01  1.6122e+10  6.5870e-01  -1.1915e+03  1.2008e+00
  5.0000e-01  9.0474e+00  5.0000e-01  7.2836e+11  9.3666e-01  -6.6923e-01  5.0314e-02
  5.0000e-01  9.0474e+00  5.2000e-01  2.0662e+11  8.8428e-01  4.5774e-01  8.1296e-02
  5.0000e-01  9.0474e+00  5.4000e-01  1.6637e+11  8.7933e-01  4.5194e-01  9.7346e-02
  5.0000e-01  9.0474e+00  5.6000e-01  1.3735e+11  9.1017e-01  3.7117e-01  1.1605e-01
  5.0000e-01  9.0474e+00  5.8000e-01  1.1981e+11  9.5701e-01  2.9868e-01  1.2981e-01
  5.0000e-01  9.0474e+00  6.0000e-01  1.1873e+11  1.0137e+00  2.2749e-01  1.2610e-01
  5.0000e-01  1.1053e+01  1.0000e-02  1.5016e+12  1.8276e+00  -3.8362e+00  1.7993e-01
  5.0000e-01  1.1053e+01  2.0000e-02  1.3894e+10  1.7327e+00  -8.0384e-02  2.7078e+00
  5.0000e-01  1.1053e+01  4.0000e-02  2.2536e+10  1.6871e+00  1.1551e+00  1.7561e+00
  5.0000e-01  1.1053e+01  6.0000e-02  2.8054e+10  1.6852e+00  1.1208e+00  1.1909e+00
  5.0000e-01  1.1053e+01  8.0000e-02  3.7284e+10  1.6626e+00  1.1303e+00  8.0437e-01
  5.0000e-01  1.1053e+01  1.0000e-01  9.5593e+10  1.5685e+00  1.1399e+00  4.7320e-01
  5.0000e-01  1.1053e+01  1.2000e-01  2.4037e+11  1.4847e+00  9.7842e-01  2.8468e-01
  5.0000e-01  1.1053e+01  1.4000e-01  4.9408e+11  1.4267e+00  7.6103e-01  1.7745e-01
