1.204277 0 0.000000 0.585686 0.356529925606 2.714029e-05 2.350500e+03
1.204277 1 0.585686 0.841069 0.365746474500 -3.479684e-06 2.339539e+03
1.204277 2 0.841069 1.047198 0.371396850759 -2.252218e-05 2.336238e+03
1.204277 3 1.047198 1.230959 0.365080845272 -2.498590e-05 2.339705e+03
1.204277 4 1.230959 1.403348 0.349370629978 1.068191e-05 2.321055e+03
1.204277 5 1.403348 1.570796 0.325597306587 6.034221e-06 2.322416e+03
1.204277 6 1.570796 1.738244 0.294322588494 -8.343114e-06 2.325509e+03
1.204277 7 1.738244 1.910633 0.255551081127 2.913927e-05 2.339816e+03
1.204277 8 1.910633 2.094395 0.208713729910 1.468052e-06 2.319986e+03
1.204277 9 2.094395 2.300524 0.152480993731 3.101560e-05 2.323227e+03
1.204277 10 2.300524 2.555907 0.084283012352 -8.371034e-05 2.338985e+03
1.204277 11 2.555907 3.141593 0.012520977922 4.344581e-05 2.273255e+03
