0.453786 0 0.000000 0.585686 0.862778863448 -2.450964e-05 2.353960e+03
0.453786 1 0.585686 0.841069 0.705911210284 9.349954e-06 2.359921e+03
0.453786 2 0.841069 1.047198 0.549043396916 2.019641e-06 2.357395e+03
0.453786 3 1.047198 1.230959 0.397032812046 4.423160e-06 2.365147e+03
0.453786 4 1.230959 1.403348 0.280305997525 -3.730872e-05 2.344684e+03
0.453786 5 1.403348 1.570796 0.187546859784 -2.078709e-06 2.348456e+03
0.453786 6 1.570796 1.738244 0.109112757136 -2.853187e-05 2.320149e+03
0.453786 7 1.738244 1.910633 0.045002151533 9.370722e-05 2.317884e+03
0.453786 8 1.910633 2.094395 0.004858853784 -1.306808e-04 2.300712e+03
0.453786 9 2.094395 2.300524 -0.000000000000 0.000000e+00 2.323132e+03
0.453786 10 2.300524 2.555907 -0.000000000000 0.000000e+00 2.327432e+03
0.453786 11 2.555907 3.141593 -0.000000000000 0.000000e+00 2.298961e+03
