# 19 columns: angles [deg], flux factor slices 0, ..., 17
0.000000000000000000e+00 6.593459902999999622e-01 5.817765835329999913e-01 5.042062532219999671e-01 4.266360350589999961e-01 3.490658012560000079e-01 2.714956269039999759e-01 1.939255642419999981e-01 1.163552126839999951e-01 3.878514488200000138e-02 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 6.592439145330000194e-01 5.816878376309999599e-01 5.041291909270000371e-01 4.265713244709999907e-01 3.490126600510000121e-01 2.714551199010000193e-01 1.938963739819999921e-01 1.163374691860000060e-01 3.901837188400000128e-02 2.392389349999999931e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
2.000000000000000000e+00 6.589448040299999976e-01 5.814214255470000481e-01 5.038998699640000467e-01 4.263762937259999997e-01 3.488527873680000169e-01 2.713304811180000109e-01 1.938073079460000125e-01 1.162844422899999980e-01 3.971857502000000067e-02 9.569428080000000380e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
3.000000000000000000e+00 6.584435032800000087e-01 5.809796625590000207e-01 5.035151405050000140e-01 4.260515860579999758e-01 3.485877111180000210e-01 2.711240002649999981e-01 1.936594555710000054e-01 1.161958778409999948e-01 4.088453196900000003e-02 2.152733648999999999e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
4.000000000000000000e+00 6.577414698419999928e-01 5.803598113550000326e-01 5.029786779960000453e-01 4.255964211030000000e-01 3.482148504229999886e-01 2.708342935199999912e-01 1.934524969130000105e-01 1.160719599460000029e-01 4.251695518799999962e-02 3.826331030999999966e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
5.000000000000000000e+00 6.568350741220000399e-01 5.795624272910000485e-01 5.022865666539999552e-01 4.250126035830000260e-01 3.477383175989999797e-01 2.704626554330000210e-01 1.931875352840000115e-01 1.159123457649999939e-01 4.461538063099999840e-02 5.977405112000000291e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
6.000000000000000000e+00 6.557347038569999453e-01 5.785898763119999844e-01 5.014437954170000156e-01 4.242993981959999883e-01 3.471540067719999789e-01 2.700080381220000270e-01 1.928639908379999879e-01 1.157183443119999960e-01 4.717760355899999758e-02 8.604742345999999778e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
7.000000000000000000e+00 6.544310444900000023e-01 5.774398902470000428e-01 5.004470384520000037e-01 4.234555936180000035e-01 3.464630124440000181e-01 2.694721251209999946e-01 1.924804395020000003e-01 1.155133323510000032e-01 5.017829829699999716e-02 1.168195264699999937e-02 2.638384300000000068e-05 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
8.000000000000000000e+00 6.529276022490000386e-01 5.761152437350000044e-01 4.992983092509999943e-01 4.224832164360000086e-01 3.456677970129999888e-01 2.688530100729999983e-01 1.920374434069999914e-01 1.154964047409999944e-01 5.342081792600000129e-02 1.501367168400000000e-02 2.730899240000000082e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
9.000000000000000000e+00 6.512240546609999736e-01 5.746132313349999743e-01 4.979996069559999849e-01 4.213838586940000241e-01 3.447680687829999813e-01 2.681523247689999723e-01 1.915383370969999943e-01 1.157816228850000045e-01 5.678750220900000145e-02 1.847998649499999965e-02 8.588986440000000036e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
