# 13 columns: angles [deg], flux factor slices 0, ..., 11
0.000000000000000000e+00 9.599315605239999716e-01 7.853980936690000414e-01 6.108654122129999475e-01 4.363325254950000121e-01 2.617993290989999999e-01 8.726653064500000667e-02 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 9.597855107489999815e-01 7.852779835140000220e-01 6.107727182840000379e-01 4.362654519529999830e-01 2.617600330079999926e-01 8.749333850399999835e-02 2.392388879999999911e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
2.000000000000000000e+00 9.593457028320000468e-01 7.849193662750000300e-01 6.104938398889999673e-01 4.360669156110000277e-01 2.616399185280000039e-01 8.817096804400000043e-02 9.568692840000000066e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
3.000000000000000000e+00 9.586167063849999614e-01 7.843218231540000085e-01 6.100296952320000132e-01 4.357340265960000236e-01 2.614395879090000152e-01 8.929996511899999934e-02 2.152834450000000108e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
4.000000000000000000e+00 9.575886553300000381e-01 7.834857574319999962e-01 6.093786241419999472e-01 4.352697071330000056e-01 2.611615359289999883e-01 9.088071548600000493e-02 3.826297051000000001e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
5.000000000000000000e+00 9.562812449890000233e-01 7.824101572299999585e-01 6.085422339210000420e-01 4.346722201889999804e-01 2.608028790370000016e-01 9.291251385700000087e-02 5.977396222000000252e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
6.000000000000000000e+00 9.546724995699999994e-01 7.810953849439999930e-01 6.075188390410000139e-01 4.339423629349999922e-01 2.603644057789999966e-01 9.539428802600000146e-02 8.604982231999999676e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
7.000000000000000000e+00 9.527801623180000012e-01 7.795438226830000428e-01 6.063129617779999814e-01 4.330786492200000004e-01 2.598480822259999767e-01 9.832488910999999387e-02 1.170826626999999995e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
8.000000000000000000e+00 9.505879651799999941e-01 7.777538480469999849e-01 6.049180503650000151e-01 4.320873776360000251e-01 2.592514330619999918e-01 1.017045794399999981e-01 1.528730099499999925e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
9.000000000000000000e+00 9.481101838600000109e-01 7.757266242020000035e-01 6.033427120659999865e-01 4.309604108510000087e-01 2.585761580629999945e-01 1.055298131919999993e-01 1.933886798500000087e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
