# 31 columns: angles [deg], flux factor slices 0, ..., 29
0.000000000000000000e+00 4.049168040080000086e-01 3.769909919819999788e-01 3.490658173369999839e-01 3.211406219010000118e-01 2.932153494570000074e-01 2.652900674700000017e-01 2.373646191159999863e-01 2.094394318820000100e-01 1.815143333299999995e-01 1.535890710889999955e-01 1.256637158199999937e-01 9.773838234600000507e-02 6.981315377900000618e-02 4.188791890099999998e-02 1.396264261899999963e-02 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 4.048539358280000000e-01 3.769334074299999782e-01 3.490129942060000157e-01 3.210920816569999836e-01 2.931703282700000024e-01 2.652496588380000020e-01 2.373286727059999990e-01 2.094077351109999985e-01 1.814863903750000007e-01 1.535655711480000130e-01 1.256447538319999946e-01 9.772335896999999327e-02 6.980249495699999973e-02 4.188156624900000319e-02 1.419978796200000067e-02 2.392427980000000072e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
2.000000000000000000e+00 4.046695746039999930e-01 3.767610698550000192e-01 3.488536107990000135e-01 3.209450153330000166e-01 2.930367359530000049e-01 2.651283811010000102e-01 2.372202139350000072e-01 2.093120926329999909e-01 1.814035197609999983e-01 1.534955751029999926e-01 1.255875004349999990e-01 9.767898717499999550e-02 6.977044124999999541e-02 4.186233751500000044e-02 1.491098262400000068e-02 9.568824970000000107e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
3.000000000000000000e+00 4.043610365279999841e-01 3.764751633080000159e-01 3.485879409229999948e-01 3.207002349859999768e-01 2.928134036869999846e-01 2.649265169480000126e-01 2.370390170230000093e-01 2.091527687480000119e-01 1.812651669310000047e-01 1.533790467850000006e-01 1.254911351249999862e-01 9.760471065299999860e-02 6.971763804899999695e-02 4.183077849300000095e-02 1.609626783800000016e-02 2.152713318000000139e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
4.000000000000000000e+00 4.039306688759999875e-01 3.760725686110000243e-01 3.482159948670000005e-01 3.203584437170000077e-01 2.925010168650000186e-01 2.646441784399999886e-01 2.367866598639999931e-01 2.089287746310000138e-01 1.810713638750000021e-01 1.532146303490000139e-01 1.253577441139999971e-01 9.750026684000000221e-02 6.964301452000000447e-02 4.178730235900000173e-02 1.775347062799999959e-02 3.824825827000000178e-03 1.525571999999999918e-06 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
5.000000000000000000e+00 4.033772875589999862e-01 3.755572167269999873e-01 3.477374098020000193e-01 3.199180797980000213e-01 2.920991967839999814e-01 2.642805250329999800e-01 2.364617169859999923e-01 2.086424925039999934e-01 1.808239459390000026e-01 1.530047176500000106e-01 1.251855356600000135e-01 9.736658718299999460e-02 6.954747806300000390e-02 4.188418747400000225e-02 1.973086501999999839e-02 5.821569014000000340e-03 1.558027500000000085e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
6.000000000000000000e+00 4.026990797130000077e-01 3.749256639279999748e-01 3.471528452350000071e-01 3.193812058039999791e-01 2.916091814990000031e-01 2.638365269299999816e-01 2.360642778079999893e-01 2.082918899819999892e-01 1.805204893000000033e-01 1.527475882609999891e-01 1.249754192349999959e-01 9.720282000299999836e-02 6.943062558599999434e-02 4.232281746000000205e-02 2.182651575099999949e-02 7.940337171999999749e-03 6.646575490000000046e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
7.000000000000000000e+00 4.018988624150000022e-01 3.741810346789999908e-01 3.464636280710000071e-01 3.187462068110000213e-01 2.910291347349999724e-01 2.633123079169999992e-01 2.355958554529999915e-01 2.078784213050000051e-01 1.801607989089999973e-01 1.524440297770000008e-01 1.247266678659999933e-01 9.700970981699999496e-02 6.929259708599999623e-02 4.316495339799999997e-02 2.397853738999999873e-02 1.012003871499999978e-02 1.588436417999999992e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
8.000000000000000000e+00 4.009744282139999783e-01 3.733228626099999725e-01 3.456698284329999815e-01 3.180148397770000135e-01 2.903615016250000180e-01 2.627082476459999816e-01 2.350544758869999862e-01 2.074018965509999979e-01 1.797477197510000124e-01 1.520949329830000030e-01 1.244404859040000033e-01 9.678744634899999477e-02 6.913868058100000602e-02 4.442769641299999794e-02 2.616134452000000096e-02 1.233433851300000036e-02 2.947113049000000141e-03 5.376727000000000233e-06 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
9.000000000000000000e+00 3.999315442749999949e-01 3.723488297670000113e-01 3.447679647329999764e-01 3.171870204230000101e-01 2.896056087719999783e-01 2.620242685890000200e-01 2.344421560040000074e-01 2.068610935819999996e-01 1.792802667049999965e-01 1.516983544989999877e-01 1.241162074839999990e-01 9.653525207700000554e-02 6.911271205900000603e-02 4.598299957500000257e-02 2.836012012799999857e-02 1.456961979599999922e-02 4.610652300999999904e-03 1.589176009999999938e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
