# 25 columns: angles [deg], flux factor slices 0, ..., 23
0.000000000000000000e+00 5.352361388400000280e-02 1.569233514099999949e-01 2.496286818200000035e-01 3.253227775490000195e-01 3.788461120459999942e-01 4.065520472210000236e-01 4.065520103099999893e-01 3.788461770870000245e-01 3.253226217769999984e-01 2.496286574980000061e-01 1.569233239729999896e-01 5.352356772200000251e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+00 5.351547484199999788e-02 1.568995953070000116e-01 2.495908312419999886e-01 3.252724594160000260e-01 3.787881090429999764e-01 4.064900566080000277e-01 4.064900702220000106e-01 3.787888256270000031e-01 3.252723446049999856e-01 2.495911416250000125e-01 1.568990827990000003e-01 5.375514978800000065e-02 2.392212319999999866e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
2.000000000000000000e+00 5.349107388700000132e-02 1.568277192689999933e-01 2.494774038379999892e-01 3.251247377379999914e-01 3.786152925449999818e-01 4.063046335809999965e-01 4.063046104320000018e-01 3.786156259099999755e-01 3.251240415389999860e-01 2.494763055439999933e-01 1.568274164610000132e-01 5.444767306900000214e-02 9.568930420000000504e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
3.000000000000000000e+00 5.345024812000000181e-02 1.567079465860000131e-01 2.492859931460000011e-01 3.248768136290000053e-01 3.783264190789999981e-01 4.059957901340000008e-01 4.059951204680000147e-01 3.783271963440000274e-01 3.248765950699999960e-01 2.492861824660000114e-01 1.567082362760000014e-01 5.560330683599999657e-02 2.152650479000000130e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
4.000000000000000000e+00 5.339316299900000173e-02 1.565410419690000110e-01 2.490204798969999911e-01 3.245297734009999768e-01 3.779231902819999989e-01 4.055620760779999889e-01 4.055617613090000129e-01 3.779232087120000250e-01 3.245296577249999759e-01 2.490204131579999980e-01 1.565410820700000039e-01 5.721962889699999666e-02 3.826345506999999802e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
5.000000000000000000e+00 5.332002570299999855e-02 1.563255679130000075e-01 2.486792696300000050e-01 3.240852414689999739e-01 3.774042851080000038e-01 4.050042978389999937e-01 4.050053662199999960e-01 3.774045957059999901e-01 3.240858543860000163e-01 2.486794374109999872e-01 1.563259478659999868e-01 5.929720400599999830e-02 5.977349342000000225e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
6.000000000000000000e+00 5.323026347600000319e-02 1.560632891550000068e-01 2.482612670480000006e-01 3.235395297959999805e-01 3.767699930319999835e-01 4.043249070550000157e-01 4.043245392059999777e-01 3.767700282270000089e-01 3.235407344899999815e-01 2.482605288630000129e-01 1.560633149960000132e-01 6.183499901100000112e-02 8.604967241999999725e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
7.000000000000000000e+00 5.312447080899999896e-02 1.557532408729999929e-01 2.477686064890000095e-01 3.228977563689999775e-01 3.760219205850000024e-01 4.035217549130000192e-01 4.035211506829999850e-01 3.760236741870000010e-01 3.228973021459999870e-01 2.477687580919999966e-01 1.557524472830000006e-01 6.483281210899999314e-02 1.170863399100000035e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
8.000000000000000000e+00 5.300262720900000141e-02 1.553959172799999899e-01 2.471996878059999903e-01 3.221561298730000189e-01 3.751591471779999742e-01 4.025957269000000061e-01 4.025951856369999748e-01 3.751595669950000267e-01 3.221568575939999790e-01 2.471994720940000057e-01 1.554097920710000025e-01 6.827499955099999851e-02 1.527221963599999927e-02 1.435274000000000008e-05 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
9.000000000000000000e+00 5.286473407899999755e-02 1.549912296710000137e-01 2.465552015549999920e-01 3.213171388139999807e-01 3.741823769859999871e-01 4.015468272500000158e-01 4.015471665059999751e-01 3.741819021039999860e-01 3.213174092319999731e-01 2.465549426099999941e-01 1.552035699419999915e-01 7.199130608400000630e-02 1.912722357899999948e-02 2.117256790000000073e-04 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
