0.698132 0 0.000000 0.411138 0.384388324542 1.170410e-05 2.382311e+03
0.698132 1 0.411138 0.585686 0.350964772907 -1.351750e-06 2.378252e+03
0.698132 2 0.585686 0.722734 0.317537577620 -4.387611e-06 2.377583e+03
0.698132 3 0.722734 0.841069 0.284113836571 -2.240168e-05 2.387673e+03
0.698132 4 0.841069 0.947970 0.252003488815 -6.797064e-06 2.360479e+03
0.698132 5 0.947970 1.047198 0.227000192664 -1.033560e-05 2.378368e+03
0.698132 6 1.047198 1.141021 0.205826261584 3.022380e-07 2.365072e+03
0.698132 7 1.141021 1.230959 0.186340804560 -3.759035e-05 2.363784e+03
0.698132 8 1.230959 1.318116 0.167836767412 2.046414e-05 2.359530e+03
0.698132 9 1.318116 1.403348 0.149974575213 -2.100889e-05 2.344076e+03
0.698132 10 1.403348 1.487366 0.132575525775 -2.118602e-05 2.344523e+03
0.698132 11 1.487366 1.570796 0.115539426694 1.689553e-05 2.361394e+03
0.698132 12 1.570796 1.654226 0.098827591953 6.682638e-06 2.345819e+03
0.698132 13 1.654226 1.738244 0.082438006579 -4.195439e-06 2.350016e+03
0.698132 14 1.738244 1.823477 0.066412420332 -2.482894e-05 2.351282e+03
0.698132 15 1.823477 1.910633 0.050850210513 1.437689e-05 2.351153e+03
0.698132 16 1.910633 2.000572 0.035928081302 -1.658877e-05 2.343030e+03
0.698132 17 2.000572 2.094395 0.021988843103 4.568636e-05 2.339438e+03
0.698132 18 2.094395 2.193623 0.009737411222 8.925866e-05 2.325306e+03
0.698132 19 2.193623 2.300524 0.001314824697 1.067615e-04 2.334374e+03
0.698132 20 2.300524 2.418858 -0.000000000000 0.000000e+00 2.321926e+03
0.698132 21 2.418858 2.555907 -0.000000000000 0.000000e+00 2.327497e+03
0.698132 22 2.555907 2.730455 -0.000000000000 0.000000e+00 2.327142e+03
0.698132 23 2.730455 3.141593 -0.000000000000 0.000000e+00 2.221669e+03
